id,name,sector,subsector,country,assetType,sourceType,centroid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year
38476941,Hirdaramani Clothing (Private) Limited,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.6543843, 'latitude': 9.1650088, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38476382,Linea Aqua (Pvt) Ltd. (Naiwala/Veyangoda),manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.0302385, 'latitude': 7.1570075, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38480119,Miami Clothing Rathmale,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.66057, 'latitude': 5.97054, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38480039,Mas - Kreeda Intimo,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.0157449, 'latitude': 6.9507844, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38478997,Dag Apparel (Pvt) Ltd- Talalla - Sl,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.6243663, 'latitude': 5.9534956, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38478860,Brandix Apparel Solution (Pvt) Ltd - Polonnaruwa,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.9952353, 'latitude': 7.9619141, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38480059,Mawathagama,manufacturing,textiles-leather-apparel,LKA,Final Product Assembley,point-source,"{'longitude': 80.771797, 'latitude': 7.873054, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38475220,Brandix Apparel Solutions Limited - Lingerie,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.1047453, 'latitude': 7.1223654, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38474443,Mas Fabrics (Pvt) Ltd - Methliya,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.220935, 'latitude': 7.274062, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38476119,Isabella (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Yarn Dye|Wet Processing|Finishing|Washing|Laundry|Garment Dye|Narrow Circular Knitting|Fabric Print|Continuous Dye|Digital Print|Dope/Spun Dye Or Solution Dye,point-source,"{'longitude': 79.8801732, 'latitude': 7.158929, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38473943,Crystal Martin Central (Pvt) Ltd - Dambulla,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.7230379, 'latitude': 7.9384866, 'srid': 4326}",co2e_20yr,893.6479395,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38473407,Nobles Manufacturing (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly ,point-source,"{'longitude': 80.7231339, 'latitude': 7.2821996, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38473823,Texwin Clothing (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 81.0623992, 'latitude': 8.0494913, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38473274,Jk Garments (Pvt) Ltd.,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.4346293, 'latitude': 7.6337365, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38473303,Kolonna Manufacturing (Private) Limited,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.7036111, 'latitude': 6.3891667, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38470121,Voguetex (Pvt) Ltd Weligama,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.4629284, 'latitude': 6.0105359, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393885e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
38470151,Eskimo Fashion Knitwear 1 (Negombo),manufacturing,textiles-leather-apparel,LKA,"Textile Or Material Production | Embellishment | Embroidery | Fusing | Knitting | Circular Knitting | Pressing | Pelletizing | Printing, Product Dyeing And Laundering | Dyeing | Finishing | Washing | Final Product Assembly | Assembly |Cutting | Cut & Sew | Embellishment | Embroidery |Final Product Assembly |Finished Goods |Ironing |Knitwear Assembly |Linking |Manufacturing|Making Up|Marker Making|Packaging|Pattern Grading|Pleating|Pressing|Product Finishing|Ready Made Garment|Sample Making |Seam Taping|Sewing|Steaming|Stitching|Tailoring|Office / Hq |Warehousing / Distribution | Packing",point-source,"{'longitude': 79.8801991, 'latitude': 7.2146309, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38470208,Miami Exports Pvt,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.8562448, 'latitude': 6.0849747, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393885e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
38469487,South Asia Textiles Limited,manufacturing,textiles-leather-apparel,LKA,Dyeing | Finishing | Knitting | Printing,point-source,"{'longitude': 80.1004472, 'latitude': 6.962193, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38476457,Mas Active Trading (Pvt) Ltd - Linea Intimo (Mdc),manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 79.861243, 'latitude': 6.9270786, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38477319,Foundation Garments (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.4577198, 'latitude': 7.4337453, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38478377,Texlan Center (Private) Limited,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 79.9377261, 'latitude': 7.2108597, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38480195,Mrc Embroidery (Pvt) Ltd.,manufacturing,textiles-leather-apparel,LKA,Free-Standing Embroidery,point-source,"{'longitude': 79.905124, 'latitude': 6.8416842, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38478605,Waste Management Industrial Washing (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Free-Standing Laundry,point-source,"{'longitude': 79.90583319999999, 'latitude': 6.8348033, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38478861,Brandix Apparel Solutions Limited - Essentials Rambukkana,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.3842302, 'latitude': 7.3317429, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536444,USD,40120535.41536444,USD,1,2025
38478784,Ceylon Knit Trend Ehiliyagoda,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.2279488, 'latitude': 6.9074893, 'srid': 4326}",co2e_20yr,893.6479395,2.2274078106393885e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
38472047,Unichela (Pvt) Ltd.- Panadura,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.9315724, 'latitude': 6.7072252, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38474768,Star Garments ( Pvt) Ltd-Baddegama,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.1793976, 'latitude': 6.1688292, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38476982,Crystal Martin Central (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.5173913, 'latitude': 7.3813265, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38473740,Sarasavi Exports (Private) Limited,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.9489701, 'latitude': 6.8462144, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38470415,Prasara Washing Plant Dankotuwa Ltd,manufacturing,textiles-leather-apparel,LKA,Laundry| Wet Finishing,point-source,"{'longitude': 79.8884693, 'latitude': 7.0915875, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38479238,Eam Maliban Textiles(Pvt)Ltd Balang,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.7048084, 'latitude': 6.6668611, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38480038,Mas Kreeda Balangoda,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.7243737, 'latitude': 6.6270577, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38480117,Miami  Clothing  Pitigala,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.2167912, 'latitude': 6.0328948, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393885e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
38474779,Sumithra Hasalaka(Pte) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembley,point-source,"{'longitude': 80.9508343, 'latitude': 7.3537802, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38477449,Star Garments (Pvt) Ltd- Sgi,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.8853484, 'latitude': 7.1724849, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393885e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
38473649,Vogue Tex (Pvt) Ltd. - Kosgoda,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.9892034, 'latitude': 6.9462153, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38473835,Brandix Apparel Solution Ltd - Essentials,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 81.701221, 'latitude': 7.721255, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393885e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
38473452,Eam Maliban Textiles (Pvt) Ltd - Mahiyanganaya,manufacturing,textiles-leather-apparel,LKA,Free-Standing Laundry,point-source,"{'longitude': 81.2436227, 'latitude': 7.3925126, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38470647,Nobleswear Pvt Ltd - (Horana),manufacturing,textiles-leather-apparel,LKA,Factory Processing |  Manufacturer | Finished Product Supplier | Sub-Contractor,point-source,"{'longitude': 80.0274825, 'latitude': 6.7229741, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38470606,Eam Maliban Textiles Mahiyanganaya Pvt Ltd - Wattala,manufacturing,textiles-leather-apparel,LKA,Free-Standing Laundry,point-source,"{'longitude': 79.908723, 'latitude': 6.9849307, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38470197,Hayleys Fabric Plc,manufacturing,textiles-leather-apparel,LKA,Fabric Mill,point-source,"{'longitude': 80.078675, 'latitude': 6.6248554, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38479538,Hirdaramani Industries (Private) Limited - (Washing Plant Seethawaka),manufacturing,textiles-leather-apparel,LKA,Laundry| Wet Finishing,point-source,"{'longitude': 80.2066755, 'latitude': 6.9599159, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38479220,D. Samson Industries – Bataduwa Plant,manufacturing,textiles-leather-apparel,LKA,Final Product Assembley,point-source,"{'longitude': 80.3380213, 'latitude': 6.2179047, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38480040,Mas Kreeda Mihintale,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.5049445, 'latitude': 8.3534232, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38471901,H- Embellishment (Pvt) Limited (Hirdaramani),manufacturing,textiles-leather-apparel,LKA,Free-Standing Embroidery,point-source,"{'longitude': 79.918213, 'latitude': 6.8434278, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38474916,Mas Active (Pvt.) Ltd - Synergy,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.2112164, 'latitude': 6.9654494, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38470188,Dynawash Limited,manufacturing,textiles-leather-apparel,LKA,Free-Standing Laundry,point-source,"{'longitude': 80.0048178, 'latitude': 6.9668652, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38478828,Bodyline (Private) Limited - Balangoda,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.7243737, 'latitude': 6.6270577, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38476062,Hirdaramani Industries (Private) Limited - Kahathuduwa,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.8843131, 'latitude': 6.8674989, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38476700,Original Apparel Private Limited,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 81.2274431, 'latitude': 6.2554732, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38473374,Bodyline (Pvt) Limited (Bpl Ii),manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.1531316, 'latitude': 6.5400904, 'srid': 4326}",co2e_20yr,893.6479395121689,2.2274078106393874e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38475425,Courtaulds Clothing Rajanganaya (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.1531951, 'latitude': 8.2428601, 'srid': 4326}",co2e_20yr,893.6479395121688,2.227407810639387e-05,t of CO2e_20yr per USD,40120535.41536443,USD,40120535.41536443,USD,1,2025
38470212,Mrc Associates Garments (Pte) Ltd - Embroidary,manufacturing,textiles-leather-apparel,LKA,Free-Standing Embroidery,point-source,"{'longitude': 79.8970781, 'latitude': 6.8399862, 'srid': 4326}",co2e_20yr,893.6479395121688,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38478488,Union Apparels (Pvt) Ltd (Avissawella),manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.2066755, 'latitude': 6.9599159, 'srid': 4326}",co2e_20yr,893.6479395121688,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38475547,Tharindu Jbj Creations (Pvt) Ltd.,manufacturing,textiles-leather-apparel,LKA,Free-Standing Screen Printing Factory,point-source,"{'longitude': 79.9159342, 'latitude': 6.8104522, 'srid': 4326}",co2e_20yr,893.6479395121688,2.2274078106393878e-05,t of CO2e_20yr per USD,40120535.41536442,USD,40120535.41536442,USD,1,2025
38475553,Timex Garments (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,"Cutting, Finishing, Packing, Sewing",point-source,"{'longitude': 80.1055723, 'latitude': 7.1252992, 'srid': 4326}",co2e_20yr,893.6479395121688,2.227407810639388e-05,t of CO2e_20yr per USD,40120535.415364414,USD,40120535.415364414,USD,1,2025
1897444,INSEE Puttalam Cement Plant,manufacturing,cement,LKA,integrated dry,point-source,"{'longitude': 79.8672142879485, 'latitude': 7.98876090196484, 'srid': 4326}",co2e_20yr,52969.91423972603,0.50765,t of CO2e_20yr per t of cement,104343.37484433375,t of cement,110410.95890410959,t of cement,0.9450454545454546,2026
38478829,Bodyline Private Limited Iii,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.1531316, 'latitude': 6.5400904, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38478962,Crystal Martin Ceylon Wathupitiwala,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.1212226, 'latitude': 7.1315204, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38480044,Mas Kreeda Vaanavil,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.3769999, 'latitude': 9.3802886, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38479236,Eam Maliban Textiles (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 81.046484, 'latitude': 7.6712796, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38479627,Foundation Garments (Pvt) Ltd. Mawathag,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.4537828, 'latitude': 7.4369013, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38477186,Brandix Apparel Solutions Ltd. - Lingerie,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.1037721, 'latitude': 7.1423639, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38477509,Voguetex(Pvt.)Ltd. -Hikkaduwa,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.1453495, 'latitude': 6.139032, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38477469,Sumithra Garments (Private) Limited – Weeraketiya,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.7665942, 'latitude': 6.1415906, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38478255,Sumithra Garments (Private Limited.) Emb,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.3172157, 'latitude': 7.3303241, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38478256,Sumithra - Polgahawela,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.3172157, 'latitude': 7.3303241, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38477935,Hirdaramani Industries Koreana,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.8304, 'latitude': 7.77597, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38476655,Bodyline (Pvt) Ltd.,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.2432516, 'latitude': 6.87831, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38477717,Courtaulds Clothing Lanka (Pvt) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 79.936937, 'latitude': 7.210062, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38470415,Prasara Washing Plant Dankotuwa Ltd,manufacturing,textiles-leather-apparel,LKA,Laundry| Wet Finishing,point-source,"{'longitude': 79.8884693, 'latitude': 7.0915875, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38469991,Jumeirah Lanka Pvt Ltd,manufacturing,textiles-leather-apparel,LKA,Factory Processing |  Manufacturer | Finished Product Supplier | Logistics | Produce Marketing Organisation,point-source,"{'longitude': 81.276004, 'latitude': 7.0344732, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38470197,Hayleys Fabric Plc,manufacturing,textiles-leather-apparel,LKA,Fabric Mill,point-source,"{'longitude': 80.078675, 'latitude': 6.6248554, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38470606,Eam Maliban Textiles Mahiyanganaya Pvt Ltd - Wattala,manufacturing,textiles-leather-apparel,LKA,Free-Standing Laundry,point-source,"{'longitude': 79.908723, 'latitude': 6.9849307, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38470188,Dynawash Limited,manufacturing,textiles-leather-apparel,LKA,Free-Standing Laundry,point-source,"{'longitude': 80.0048178, 'latitude': 6.9668652, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38473162,Garment Services Meegoda (Private) Ltd,manufacturing,textiles-leather-apparel,LKA,Final Product Assembly,point-source,"{'longitude': 80.0621415, 'latitude': 6.843332, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38471901,H- Embellishment (Pvt) Limited (Hirdaramani),manufacturing,textiles-leather-apparel,LKA,Free-Standing Embroidery,point-source,"{'longitude': 79.918213, 'latitude': 6.8434278, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38473347,Mas Active,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 79.88632070000001, 'latitude': 6.8828121, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38474916,Mas Active (Pvt.) Ltd - Synergy,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.2112164, 'latitude': 6.9654494, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38475877,A&E Lanka (Pvt.) Ltd,manufacturing,textiles-leather-apparel,LKA,Dyehouse,point-source,"{'longitude': 79.95374, 'latitude': 6.937493, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
38478860,Brandix Apparel Solution (Pvt) Ltd - Polonnaruwa,manufacturing,textiles-leather-apparel,LKA,Finished Goods,point-source,"{'longitude': 80.9952353, 'latitude': 7.9619141, 'srid': 4326}",co2e_20yr,73.77697913527953,2.2274078106393878e-05,t of CO2e_20yr per USD,3312234.911940149,USD,3312234.911940149,USD,1,2026
